title,daily_rank,daily_movement,weekly_movement,view_count,like_count,comment_count,video_tags,publish_date,tokens,category,title_len
New Year in Dubai by Alex Gonzaga,26,24,24,1135712,23528,578,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-02-04 00:00:00+00:00,"['new', 'year', 'dubai', 'alex', 'gonzaga']",Videoblogging,5
Ninang Can’t Say No by Alex Gonzaga,1,47,49,5477415,163406,3017,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2023-11-19 00:00:00+00:00,"['ninang', 'alex', 'gonzaga']",Videoblogging,3
OFW For A Day I by Alex Gonzaga,4,34,46,2127763,59421,4796,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, House raid, Rich life, Celebrity photography, Celebrity video, Home raid, House tour, Hong Kong, OFW, OFW for a Day, DH, Domestic Helper, HK, Overseas Filipino Worker, Kababayan",2024-06-23 00:00:00+00:00,"['ofw', 'day', 'alex', 'gonzaga']",Videoblogging,4
OFW For A Day by Alex Gonzaga,42,-8,-26,2278775,62225,4957,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, House raid, Rich life, Celebrity photography, Celebrity video, Home raid, House tour, Hong Kong, OFW, OFW for a Day, DH, Domestic Helper, HK, Overseas Filipino Worker, Kababayan",2024-06-23 00:00:00+00:00,"['ofw', 'day', 'alex', 'gonzaga']",Videoblogging,4
One Mindanao: Marcos vs. Duterte,17,21,33,777019,7448,2756,"vertical:news, genre:politics, format:live report, source:video, type:broadcast, series: GMA Regional TV, topic:politics, Mindanao News Updates, Local News Philippines, Bisdak News, location:Philippines, language:Filipino, GMA Local News Philippines, Philippine News, Filipino News, Regional TV News February 1 2024, marcos vs duterte, Marcos vs Duterte speech, Duterte hinamon si Marcos, Marcos vs Duterte issue, duterte vs marcos, Duterte Marcos issue, Duterte marcos drug test, duterte",2024-01-31 00:00:00+00:00,"['mindanao', 'marcos', 'vs', 'duterte']",News & Politics,4
Our Christmas Gifts by Alex Gonzaga,1,49,49,2003380,46694,941,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-01-14 00:00:00+00:00,"['christmas', 'gifts', 'alex', 'gonzaga']",Videoblogging,4
Our Surprise Gift to Mikee by Alex Gonzaga,2,39,48,3158422,76713,2632,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-09-22 00:00:00+00:00,"['surprise', 'gift', 'mikee', 'alex', 'gonzaga']",Videoblogging,5
Our Trip to Iloilo & Guimaras by Alex Gonzaga,19,31,31,2922004,65870,2628,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Celebrity photography, Celebrity video, Home raid, iloilo, iloilo city, guimaras, gigantes island, visayas, uswag, uswag ilonggo, guimaras mangoes, ong fam, philippines",2025-02-24 00:00:00+00:00,"['trip', 'iloilo', 'guimaras', 'alex', 'gonzaga']",Videoblogging,5
PAALAM DOMENG,1,49,49,3477975,151188,9436,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-01-20 00:00:00+00:00,"['paalam', 'domeng']",Foreign,2
PALAWAN by Alex Gonzaga,1,46,49,5728473,176954,8952,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, Rich life, Same day edit, Celebrity video, Home raid, House tour, Dongyan, Marian, Geo Ong, Jeo Ong, Jeremiah Ong, Ong Fam, Masid, Janice Ong, Joshua Ong, Palawa, Coron, El nido, San Vicente, Puerto Princesa, Jadon ong",2024-08-19 00:00:00+00:00,"['palawan', 'alex', 'gonzaga']",Videoblogging,3
PAPUNTA SA INYO,21,29,29,1622689,73530,4611,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-05-02 00:00:00+00:00,"['papunta', 'inyo']",Foreign,2
PART 1 / Reaction Video ni Wallad kay Chloe at Yeahbert 😂,28,22,22,418149,10264,2476,,2024-01-25 00:00:00+00:00,"['reaction', 'video', 'wallad', 'kay', 'chloe', 'yeahbert']",Entertainment,6
Pangmayaman na Closet Raid by Alex Gonzaga,13,36,37,2155681,36052,1306,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Friendships, Celebrity photography, Celebrity video, House tour, toni gonzaga, gonzaga sisters, mikee morada, milex, mikee, catherine gonzaga, pregnancy, birthday, pregnancy journey, miscarriage, celebration",2025-02-09 00:00:00+00:00,"['pangmayaman', 'closet', 'raid', 'alex', 'gonzaga']",Videoblogging,5
"Parehas ang Laban | Ian Veneracion, John Regala | Full Tagalog Action Movie",17,33,33,839843,4175,61,"parehas ang laban full movie, jungo pinoy movies, tagalog movies, tagalog full movie, full movie, free movie, free full movie tagalog dubbed, full length filipino movies, ian veneracion movie, tagalog dubbed full movie, tagalog dubbed full movie action, tagalog dubbed, tagalized action movies, tagalog dubbed action movies, tagalized full movies, tagalized movie, best tagalog action movies, tagalog dubbed action movie, tagalog dubbed action movies 2022, free tagalog movies",2024-04-05 00:00:00+00:00,"['parehas', 'ian', 'veneracion', 'john', 'regala', 'tagalog', 'action', 'movie']",Movies,8
"Pinoy Big Brother Celebrity Collab Edition | Day 1 | March 9, 2025 Full Episode",5,1,45,2200738,40794,2651,"PBB, Pinoy Big Brother, ABS-CBN, ABS-CBN Philippines, Big Brother, Kuya, PBB House, PBB Kuya, PBB Celebrity, #PBBCollab, person:MelaiCantiveros, PBB Collab, Pinoy Big Brother Celebrity Collab edition, PBB GMA, PBB ABS-CBN and GMA Collab, Pinoy Big Brother GMA, PBB GMA Celebrity Collab edition, Person:MelaiCantiveros, Person:RobiDomingo, Person:GabbiGarcia, Person:MavyLegazpi, Person:KimChiu, Person:BiancaGonzalez, PBB Celebrity collab edition, PBB Collab 2025, Pinoy Big Brother collab, #PBB",2025-03-10 00:00:00+00:00,"['pinoy', 'big', 'brother', 'celebrity', 'collab', 'edition', 'day', 'march', '2025', 'episode']",Shows,10
"Pinoy Big Brother Gen 11 | Day 54 | September 11, 2024 Full Episode",15,35,35,1472783,18562,2374,"ABS-CBN, ABS-CBN Shows, Kapamilya Online Live, format:horizontal, ABS-CBN Star Hunt, Pinoy Big Brother 2024, series:pinoybigbrother, Pinoy Big Brother, PBB 2024, PBB Gen 11, Sep 12 2024, 20240912online, YT0psCarlo, Pinoy Big Brother Full Episode September 11 2024, PBB Gen 11 Full Episode, PBB Gen 11 Sep 11, Pinoy Big Brother Gen 11 Day 54, PBB JP, PBB Binsoy, PBB Dylan, PBB Kai, PBB Jarren, PBB Jas, PBB Rain, PBB Kolette, PBB Gen 11 Party, Jas JM sweet moments, Jas JM PBB",2024-09-12 00:00:00+00:00,"['pinoy', 'big', 'brother', 'gen', '11', 'day', '54', 'september', '11', '2024', 'episode']",Shows,11
"Pinoy Big Brother Gen 11 | Day 55 | September 12, 2024 Full Episode",3,3,47,1994312,25795,3241,"ABS-CBN, ABS-CBN Shows, Kapamilya Online Live, format:horizontal, ABS-CBN Star Hunt, Pinoy Big Brother 2024, series:pinoybigbrother, Pinoy Big Brother, PBB 2024, PBB Gen 11, Sep 12 2024, 20240912online, Pinoy Big Brother Full Episode September 11 2024, PBB Gen 11 Full Episode, PBB Gen 11 Sep 11, Pinoy Big Brother Gen 11 Day 54, PBB JP, PBB Binsoy, PBB Dylan, PBB Kai, PBB Jarren, PBB Jas, PBB Rain, PBB Kolette, PBB Gen 11 Party, Jas JM sweet moments, Jas JM PBB, YT0psLen",2024-09-13 00:00:00+00:00,"['pinoy', 'big', 'brother', 'gen', '11', 'day', '55', 'september', '12', '2024', 'episode']",Shows,11
Probinsya Life PART 1 by Alex Gonzaga,1,49,49,5915337,209199,5185,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-03-17 00:00:00+00:00,"['probinsya', 'life', 'alex', 'gonzaga']",Videoblogging,4
Probinsya Life PART 2 by Alex Gonzaga,17,33,33,2378328,98462,2454,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-03-24 00:00:00+00:00,"['probinsya', 'life', 'alex', 'gonzaga']",Videoblogging,4
Quiapo Food Trip by Alex Gonzaga,5,34,45,3398224,79215,2756,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Tvj, Tv5, Gma, New video, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Friendships, Celebrity video, Dongyan, Marian, toni gonzaga, gonzaga sisters, beks battalion, mc muah, lassy, chad kinis, comedy, beks squad, neneng b, quiapo, viral food in quiapo, food trip, mukbang, comedy bar, stand up comedians, comedians, hotdog overload",2025-03-16 00:00:00+00:00,"['quiapo', 'food', 'trip', 'alex', 'gonzaga']",Videoblogging,5
REBELASYON,6,44,44,2503903,105402,7447,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-07-16 00:00:00+00:00,['rebelasyon'],Foreign,1
REVERSE PRANKING TONI GONZAGA (PAKANA NIYA PERO SIYA ANG BIKTIMA) FT. PEPE HERRERA | BEKS BATTALION,10,40,40,935855,22191,905,"beks, battalion, beks battalion, beks battalion vlog, beks battalion latest vlog, beks battalion prank, mc muah, lassy marquez, chad kinis, beks b vlog, bb house, beks battalion house",2024-01-30 00:00:00+00:00,"['reverse', 'pranking', 'toni', 'gonzaga', 'pakana', 'biktima', 'ft', 'pepe', 'herrera', 'beks', 'battalion']",Videoblogging,11
RamPANALONG Gift Kay Nanay Rosario | VICE GANDA,20,30,30,662862,17451,339,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2023-10-23 11:30:09+00:00,"['rampanalong', 'gift', 'kay', 'nanay', 'rosario', 'vice', 'ganda']",Comedy,7
SA WAKAS,1,49,49,2445470,117088,5640,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-02-10 00:00:00+00:00,['wakas'],Foreign,1
SINUGOD NI MC AT LASSY SI CHAD KINIS (PASALU RAID) | BEKS BATTALION,44,6,6,368768,8655,408,"beks, battalion, beks battalion, beks battalion vlog, beks battalion latest vlog, beks battalion prank, mc muah, lassy marquez, chad kinis, beks b vlog, bb house, beks battalion house",2024-01-11 00:00:00+00:00,"['sinugod', 'mc', 'lassy', 'si', 'chad', 'kinis', 'pasalu', 'raid', 'beks', 'battalion']",Videoblogging,10
SORRY JEO,1,49,49,4593484,212213,13639,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2023-12-22 00:00:00+00:00,"['sorry', 'jeo']",Foreign,2
SURPRISING LASSY WITH NEW APPLIANCES FOR HIS HOUSE (NOT A PRANK PERO NASURPRISED DIN KAMI),24,26,26,1108146,36390,1453,"beks, battalion, beks battalion, beks battalion vlog, beks battalion latest vlog, beks battalion prank, mc muah, lassy marquez, chad kinis, beks b vlog, bb house, beks battalion house",2024-08-08 00:00:00+00:00,"['surprising', 'lassy', 'new', 'appliances', 'house', 'prank', 'nasurprised']",Videoblogging,7
Santa Tata Buys Everything by Alex Gonzaga,19,30,31,2678744,69918,1301,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian, Polly, toni gonzaga, gonzaga sisters",2024-12-29 00:00:00+00:00,"['santa', 'tata', 'buys', 'alex', 'gonzaga']",Videoblogging,5
Security Guard For A Day by Alex Gonzaga,3,43,47,2360087,62449,2359,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2023-11-26 00:00:00+00:00,"['security', 'guard', 'day', 'alex', 'gonzaga']",Videoblogging,5
Sen. Legarda sa kwento ni Bamban Mayor Guo: Paulit-ulit parang memoryado,1,49,49,3381130,31660,21584,"n5e, news5, news5digital, tv5, philippines, ph, news, breaking, news5everywhere, frontline, pilipinas, umaga, tonight, alerts, newsbreak, breakingnews, balita, marcos, bbm, duterte, tulfo, raffy, coc, fyp, fyi, newsph, breakingnewsph, socialnewsph, entertainmentnewsph, entertainment, tiktoknews, tiktok, trending, sarah, pba, uaap, vlog, sports",2024-05-22 00:00:00+00:00,"['sen', 'legarda', 'kwento', 'bamban', 'mayor', 'guo', 'paulitulit', 'parang', 'memoryado']",Entertainment,9
"Senior High | Episode 100 (2/2) | January 12, 2024 (with Eng Subs)",41,9,9,1358572,19284,2606,"ABS-CBN Entertainment, Kapamilya Channel, Kapamilya Online, format:FullEpisode, genre:Drama, Vertical:Drama, genre:Mystery, series:SeniorHigh, Tagalog Series, #SHSacrifice, #SeniorHigh, Senior High Episode 100, Senior High January 12 2024, person:AndreaBrillantes, person:KyleEcharri, person:JuanKarlosLabajo, person:AngelAquino, personElijahCanlas, person:ZaijianJaranilla, person:XyrielManabat, person:DanielaStranner, #SeniorHigh_VOD, Senior High Full Episodes, January 12 2024, 20240112online, YT0psJoyce",2024-01-12 00:00:00+00:00,"['senior', 'high', 'episode', '100', '22', 'january', '12', '2024', 'eng', 'subs']",Entertainment,10
"Senior High | Episode 98 (2/2) | January 10, 2024 (with Eng Subs)",21,29,29,1144330,18723,2106,"ABS-CBN, ABS-CBN Entertainment, Kapamilya Channel, Kapamilya Online, format:FullEpisode, genre:Drama, Vertical:Drama, genre:Mystery, series:SeniorHigh, Tagalog Series, #SeniorHigh, Senior High Episode 97, Senior High January 9 2024, person:AndreaBrillantes, person:KyleEcharri, person:JuanKarlosLabajo, person:AngelAquino, personElijahCanlas, person:ZaijianJaranilla, person:XyrielManabat, person:DanielaStranner, #SeniorHigh_VOD, Senior High Date Episode, January 9 2024, 20240109nline, YT0psLen, #SHProm",2024-01-10 00:00:00+00:00,"['senior', 'high', 'episode', '98', '22', 'january', '10', '2024', 'eng', 'subs']",Entertainment,10
Shooting Prank kay Malupiton by Alex Gonzaga,8,37,42,2185547,46694,2421,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, Rich life, Same day edit, Celebrity video, Home raid, House tour, Dongyan, Marian, jejflix, malupiton, malupiton official",2024-12-08 00:00:00+00:00,"['shooting', 'prank', 'kay', 'malupiton', 'alex', 'gonzaga']",Videoblogging,6
Showtime GengGeng in Heng Keng | VICE GANDA,2,45,48,2027925,48010,986,,2023-10-30 00:00:00+00:00,"['showtime', 'genggeng', 'heng', 'keng', 'vice', 'ganda']",Shows,6
Spaghetti War Gone Wrong by Alex Gonzaga,2,46,48,1970541,45556,3170,,2023-12-17 00:00:00+00:00,"['spaghetti', 'war', 'gone', 'wrong', 'alex', 'gonzaga']",Foreign,6
"Sugat Sa Puri | Jeffrey Santos, Ramon Christopher | Full Tagalog Action Movie",35,15,15,801233,5410,164,"sugat sa puri full movie, jungo pinoy movies, tagalog movies, tagalog full movie, full movie, free movie, free full movie tagalog dubbed, full length filipino movies, ramon christopher movie, tagalog dubbed full movie, tagalog dubbed full movie action, tagalog dubbed, tagalized action movies, tagalog dubbed action movies, tagalized full movies, tagalized movie, best tagalog action movies, tagalog dubbed action movie, tagalog dubbed action movies 2022, free tagalog movies",2024-07-11 00:00:00+00:00,"['sugat', 'puri', 'jeffrey', 'santos', 'ramon', 'christopher', 'tagalog', 'action', 'movie']",Movies,9
Surprise Ganda sa MEMErriest Noche Buena | VICE GANDA,3,47,47,2269676,52560,1457,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2023-12-28 00:00:00+00:00,"['surprise', 'ganda', 'memerriest', 'noche', 'buena', 'vice', 'ganda']",Comedy,7
Surviving 3 Days Using Only 1 PESO (THAILAND EDITION) - DAY 2,6,39,44,963793,27246,4156,,2024-01-12 00:00:00+00:00,"['surviving', 'days', 'peso', 'thailand', 'edition', 'day']",Foreign,6
Surviving 3 Days Using Only 1 PESO (THAILAND EDITION) - DAY 3,6,43,44,1607887,70438,16761,,2024-01-21 00:00:00+00:00,"['surviving', 'days', 'peso', 'thailand', 'edition', 'day']",Foreign,6
Surviving 7 DAYS ALONE sa Abandoned Battleship (EL FRAILE) - DAY 1,33,15,17,388129,8966,668,,2023-11-09 00:00:00+00:00,"['surviving', 'days', 'abandoned', 'battleship', 'el', 'fraile', 'day']",Foreign,7
Surviving 7 DAYS ALONE sa Abandoned Battleship (EL FRAILE) - DAY 2,9,38,41,784951,22513,1678,"surviving el fraile, adam alejo, el fraile, el fraile day 2, surviving, surviving sa battle ship",2023-11-14 00:00:00+00:00,"['surviving', 'days', 'abandoned', 'battleship', 'el', 'fraile', 'day']",Shows,7
Surviving 7 DAYS ALONE sa Abandoned Battleship (EL FRAILE) - DAY 3,12,38,38,677461,17907,1779,,2023-11-18 00:00:00+00:00,"['surviving', 'days', 'abandoned', 'battleship', 'el', 'fraile', 'day']",Foreign,7
Surviving 7 DAYS ALONE sa Abandoned Battleship (EL FRAILE) - DAY 4,36,14,14,342406,9917,884,,2023-11-24 00:00:00+00:00,"['surviving', 'days', 'abandoned', 'battleship', 'el', 'fraile', 'day']",Foreign,7
TABING ILOG,25,1,25,2207676,79145,5347,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2025-03-07 00:00:00+00:00,"['tabing', 'ilog']",Foreign,2
TAKADANG,3,45,47,2476974,84323,7022,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-12-20 00:00:00+00:00,['takadang'],Foreign,1
TITIGIL NA KAMI MAGVLOG (NAG WALK OUT SI MC SA GALIT) | BEKS BATTALION,10,40,40,611526,16579,797,"beks, battalion, beks battalion, beks battalion vlog, beks battalion latest vlog, beks battalion prank, mc muah, lassy marquez, chad kinis, beks b vlog, bb house, beks battalion house",2024-01-16 00:00:00+00:00,"['titigil', 'magvlog', 'nag', 'walk', 'si', 'mc', 'galit', 'beks', 'battalion']",Videoblogging,9
TUNAY na PANGYAYARI sa PAGPANAW ni Ronaldo Valdez na Ikinagulat ng Netizens yt,3,42,47,921818,8349,458,"showbiz philippines, showbiz, philippines",2023-12-18 00:00:00+00:00,"['tunay', 'pangyayari', 'pagpanaw', 'ronaldo', 'valdez', 'ikinagulat', 'netizens', 'yt']",Shows,8
TV Patrol Express special coverage on Typhoon #CarinaPH,14,36,36,1081764,4914,71,"Tagalog News, Balita, Balita Tagalog, Philippine News, News PH, trending news, viral news, trending videos, trending balita, Breaking News, Latest News, Top News, News Digital Raw Cuts, Tagalog Balita, ABS-CBN News Viral, Napapanahong Balita, channel:abscbnews, series:newsdigitalrawcuts, genre:society, genre:politics, format:straightnews, type:broadcast, source:video, July 24 2024, 202407240news, Weather Update, Weather, #CarinaPH, Typhoon Carina, Carina, Bagyong Carina, Bagyo, YT0psCath",2024-07-24 00:00:00+00:00,"['tv', 'patrol', 'express', 'special', 'coverage', 'typhoon', 'carinaph']",News & Politics,7
"TV Patrol Livestream | July 1, 2024 Full Episode Replay",47,3,3,611007,3238,180,"TV Patrol ABS-CBN, ABS-CBN Philippines, TV Patrol, TV Patrol Livestream, TV Patrol Live, COVID19, 24 News, 24 oras na balita, TV Patrol Full episode, News Livestream, ABS-CBN Livestream, COVID-19 Philippines, News Nighttime, Celebrity News, President Ferdinand Marcos Jr., Napapanahong Isyu, #TVPatrol_LS, ABS-CBN, TVPatrol_VOD, TV Patrol_Livestream, Marcos, charter change, Quiboloy, Napapanahong Issue, Mayor Guo, TV Patrol July 1 2024, July 1 2024, YT0psCatherine, July 1 2024 TVP",2024-07-01 00:00:00+00:00,"['tv', 'patrol', 'livestream', 'july', '2024', 'episode', 'replay']",Shows,7
"TV Patrol Livestream | July 23, 2024 Full Episode Replay",44,6,6,761894,4096,130,"TV Patrol ABS-CBN, ABS-CBN Philippines, TV Patrol, TV Patrol Livestream, TV Patrol Live, COVID19, 24 News, 24 oras na balita, TV Patrol Full episode, News Livestream, ABS-CBN Livestream, News Nighttime, Celebrity News, President Ferdinand Marcos Jr., Napapanahong Isyu, #TVPatrol_LS, ABS-CBN, TVPatrol_VOD, TV Patrol_Livestream, Marcos, charter change, Quiboloy, Napapanahong Issue, Mayor Guo, TV Patrol July 23 2024, SONA 2024, YT0psJay, July 23 2024, President Marcos, SONA, Replay",2024-07-23 00:00:00+00:00,"['tv', 'patrol', 'livestream', 'july', '23', '2024', 'episode', 'replay']",Shows,8
